symbol,language,region,quoteType,quoteSourceName,triggerable,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,trailingAnnualDividendRate,trailingAnnualDividendYield,firstTradeDateMilliseconds,priceHint,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsCurrentYear,priceEpsCurrentYear,prevName,nameChangeDate,dividendDate,displayName
SOMICONVEY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOMI CONVEYOR BELT,Somi Conveyor Beltings Limited,finmb_31269114,Asia/Kolkata,IST,19800000.0,in_market,False,1.2999992,5.148512,1608717587.0,26.55,27.7,24.7 - 27.7,24.7,16201.0,25.25,0.0,0.0,0.0,0.0,NSE,INR,27.2,12815.0,22153.0,17.15,1.8244681,9.4 - 36.05,-9.5,-0.2635229,9.4,36.05,,,,1468813500000.0,2.0,1.825,,11779700.0,51.679,22.826471,3.723528,0.16312324,20.640287,5.909712,0.28631926,312148352.0,,0.5137483,15.0,15.0,False,POSTPOST,,,14.547944,,,,,,
SONATSOFTW.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SONATA SOFTWARE,Sonata Software Limited,finmb_1514022,Asia/Kolkata,IST,19800000.0,in_market,False,11.550018,3.1596277,1608717599.0,377.1,384.0,367.1 - 384.0,367.1,651827.0,365.55,0.0,0.0,0.0,0.0,NSE,INR,369.0,473897.0,547159.0,229.85,1.5609508,147.25 - 384.0,-6.899994,-0.017968735,147.25,384.0,,18.5,0.050608672,1025495100000.0,2.0,23.556,21.23,105159000.0,77.466,344.88858,32.211426,0.09339661,302.37677,74.723236,0.24711964,39632834560.0,17.7626,4.867942,15.0,15.0,False,POSTPOST,,,16.008661,,,,,,
SOTL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SAVITA OIL TECHNOL,Savita Oil Technologies Limited,finmb_12704334,Asia/Kolkata,IST,19800000.0,in_market,False,26.100037,3.7293758,1608717588.0,725.95,733.95,700.4 - 733.95,700.4,10714.0,699.85,0.0,0.0,0.0,0.0,NSE,INR,716.0,8289.0,24749.0,250.95001,0.52831584,475.0 - 936.0,-210.04999,-0.22441238,475.0,936.0,,0.0,0.0,1025495100000.0,2.0,64.35,60.72,14071100.0,651.397,705.2,20.75,0.029424276,685.4759,40.47412,0.05904529,10176875520.0,11.955698,1.114451,15.0,15.0,False,POSTPOST,,,11.281275,,,,,,
SOUTHBANK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOUTH INDIA BANK,The South Indian Bank Limited,finmb_20406496,Asia/Kolkata,IST,19800000.0,in_market,False,0.6499996,7.8313203,1608717600.0,8.95,9.05,8.3 - 9.05,8.3,26185405.0,8.3,0.0,0.0,0.0,0.0,NSE,INR,8.45,16930613.0,17783493.0,4.1499996,0.8645832,4.8 - 11.45,-2.5,-0.21834062,4.8,11.45,,0.25,0.03012048,913607100000.0,2.0,0.517,4.52,1809720064.0,31.276,7.8722224,1.0777774,0.1369089,7.360638,1.5893617,0.21592715,16177125376.0,1.9800885,0.28616193,15.0,15.0,False,POSTPOST,,,17.31141,3.31,2.7039275,,,,
SOUTHWEST.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOUTH WEST PINNACL,South West Pinnacle Exploration Limited,finmb_532559145,Asia/Kolkata,IST,19800000.0,in_market,False,1.4000015,3.4567938,1608717585.0,41.9,42.5,39.6 - 42.5,39.6,36147.0,40.5,0.0,0.0,,,NSE,INR,40.4,59897.0,33390.0,32.4,3.4105265,9.5 - 44.45,-2.5499992,-0.05736781,9.5,44.45,,,,1519011900000.0,2.0,2.03,,27902400.0,31.707,36.592648,5.307354,0.14503881,27.838848,14.061153,0.5050911,1169110656.0,,1.3214748,15.0,15.0,False,POSTPOST,,,20.640394,,,,,,
SPAL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,S.P.APPARELS LTD,S.P. Apparels Limited,finmb_30350453,Asia/Kolkata,IST,19800000.0,in_market,False,4.199997,2.8727748,1608717594.0,150.4,153.9,146.35 - 153.9,146.35,32725.0,146.2,0.0,0.0,0.0,0.0,NSE,INR,148.0,58710.0,47919.0,93.649994,1.6502202,56.75 - 234.0,-83.600006,-0.357265,56.75,234.0,,0.5,0.0034199727,1470973500000.0,2.0,6.873,26.98,25692600.0,210.67,144.91765,5.4823456,0.037830766,108.34173,42.058266,0.38820007,3782665216.0,5.5744996,0.7139127,15.0,15.0,False,POSTPOST,,,21.882729,19.33,7.7806516,,,,
SPECIALITY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SPECIALITY RESTAUR,Speciality Restaurants Limited,finmb_40310931,Asia/Kolkata,IST,19800000.0,in_market,False,2.7999992,6.5650625,1608717599.0,45.45,46.25,43.0 - 46.25,43.0,146443.0,42.65,0.0,0.0,0.0,0.0,NSE,INR,43.05,163578.0,540244.0,25.300001,1.2555832,20.15 - 72.0,-26.55,-0.36874998,20.15,72.0,,,,1338349500000.0,2.0,-14.013,,46957700.0,27.609,39.97286,5.4771423,0.13702153,35.198215,10.251785,0.29125866,2126728192.0,,1.6462024,15.0,15.0,False,POSTPOST,,,,,,,,,
SREINFRA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SREI INFRASTRUCTUR,Srei Infrastructure Finance Limited,finmb_9708742,Asia/Kolkata,IST,19800000.0,in_market,False,0.3499999,5.5118093,1608717599.0,6.7,6.75,6.35 - 6.75,6.35,1059130.0,6.35,0.0,0.0,0.0,0.0,NSE,INR,6.5,1157559.0,1879843.0,3.1999998,0.91428566,3.5 - 11.3,-4.6000004,-0.40707967,3.5,11.3,,0.0,0.0,1025495100000.0,2.0,0.368,,503086016.0,77.335,6.6042857,0.09571409,0.014492724,7.0142856,-0.31428576,-0.044806525,3376029440.0,,0.08663606,15.0,15.0,False,POSTPOST,,,18.206522,,,,,,
SRF.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SRF LIMITED,SRF Limited,finmb_881419,Asia/Kolkata,IST,19800000.0,in_market,False,142.7002,2.6477447,1608717597.0,5532.2,5567.0,5352.0 - 5567.0,5352.0,109916.0,5389.5,0.0,0.0,0.0,0.0,NSE,INR,5381.95,262567.0,255746.0,3064.5503,1.2418902,2467.65 - 5614.65,-82.44971,-0.014684746,2467.65,5614.65,1557811800.0,12.0,0.0022265515,1025495100000.0,2.0,177.623,105.95,59245200.0,949.37,5153.938,378.2622,0.07339285,4310.2314,1221.9688,0.28350422,327756316672.0,52.2152,5.827233,15.0,15.0,False,POSTPOST,,,31.145742,77.94,70.98024,,,,
SRIPIPES.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SRIKALAHASTHI PIPE,Srikalahasthi Pipes Limited,finmb_20351847,Asia/Kolkata,IST,19800000.0,in_market,False,4.549988,3.3369913,1608717598.0,140.9,142.5,136.4 - 142.5,136.4,206933.0,136.35,0.0,0.0,0.0,0.0,NSE,INR,136.8,253863.0,215249.0,44.899994,0.46770826,96.0 - 234.0,-93.100006,-0.39786327,96.0,234.0,,7.0,0.051338464,1188272700000.0,2.0,29.005,,46698400.0,299.974,132.62572,8.274277,0.062388178,161.63928,-20.739288,-0.12830599,6594852352.0,,0.46970737,15.0,15.0,False,POSTPOST,,,4.857783,,,,,,
SRTRANSFIN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHRIRAM TRANSPORT,Shriram Transport Finance Company Limited,finmb_9438360,Asia/Kolkata,IST,19800000.0,in_market,False,23.700012,2.5267885,1608717599.0,961.65,969.9,927.0 - 969.9,927.0,4426084.0,937.95,0.0,0.0,0.0,0.0,NSE,INR,937.8,4719538.0,3451606.0,521.65,1.1855682,440.0 - 1367.0,-405.34998,-0.2965252,440.0,1367.0,,6.0,0.0063969293,1025495100000.0,2.0,89.372,,253062000.0,830.391,969.3555,-7.7055054,-0.007949102,748.456,213.19403,0.2848451,243357073408.0,,1.1580689,15.0,15.0,False,POSTPOST,,,10.760081,,,,,,
SSWL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STEEL STRIPS WHEEL,Steel Strips Wheels Limited,finmb_12703529,Asia/Kolkata,IST,19800000.0,in_market,False,9.5,1.9876556,1608717582.0,487.45,488.8,463.35 - 488.8,463.35,28251.0,477.95,0.0,0.0,0.0,0.0,NSE,INR,482.0,52809.0,43096.0,171.45001,0.5425633,316.0 - 784.95,-297.5,-0.379005,316.0,784.95,,4.0,0.008369076,1118029500000.0,2.0,-14.771,58.67,15609500.0,432.263,500.2764,-12.8263855,-0.025638599,455.93866,31.511353,0.06911314,7589840384.0,8.308335,1.1276699,15.0,15.0,False,POSTPOST,,,,48.66,10.017468,,,,
STAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STRIDES PHARMA SCI,Strides Pharma Science Limited,finmb_1507410,Asia/Kolkata,IST,19800000.0,in_market,False,23.549988,3.0642104,1608717600.0,792.1,798.0,769.0 - 798.0,769.0,413023.0,768.55,0.0,0.0,0.0,0.0,NSE,INR,770.0,901962.0,525278.0,524.1,1.9555969,268.0 - 898.7,-106.60004,-0.11861582,268.0,898.7,1603969140.0,2.0,0.0026023032,1025063100000.0,2.0,8.307,26.97,89635400.0,299.957,733.8528,58.247192,0.079371765,606.2528,185.84717,0.30655062,71000195072.0,29.369669,2.6407118,15.0,15.0,False,POSTPOST,1603969140.0,1603969140.0,95.35331,,,,,,
STARCEMENT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STAR CEMENT LTD,Star Cement Limited,finmb_36344234,Asia/Kolkata,IST,19800000.0,in_market,False,1.25,1.3943112,1608717587.0,90.9,92.0,89.65 - 92.0,89.65,160624.0,89.65,0.0,0.0,0.0,0.0,NSE,INR,90.7,300814.0,204885.0,30.900002,0.51500005,60.0 - 104.5,-13.599998,-0.13014352,60.0,104.5,,1.0,0.01115449,1497843900000.0,2.0,6.296,9.89,412428992.0,47.496,89.50588,1.3941193,0.015575727,87.45719,3.44281,0.03936566,37359628288.0,9.191102,1.9138454,15.0,15.0,False,POSTPOST,,,14.437738,7.94,11.448363,,,,
STARPAPER.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STAR PAPER MILLS,Star Paper Mills Limited,finmb_9440443,Asia/Kolkata,IST,19800000.0,in_market,False,2.050003,1.7695322,1608717592.0,117.9,119.55,115.1 - 119.55,115.1,147923.0,115.85,0.0,0.0,0.0,0.0,NSE,INR,117.45,186373.0,809786.0,57.9,0.96500003,60.0 - 144.25,-26.349998,-0.18266897,60.0,144.25,,2.5,0.021579629,1025495100000.0,2.0,11.875,42.05,15608400.0,311.214,98.96111,18.938889,0.19137707,98.17447,19.725533,0.20092323,1848778112.0,2.803805,0.37883902,15.0,15.0,False,POSTPOST,,,9.928421,,,,,,
STLTECH.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STERLITE TECHNOLOGIES LTD,Sterlite Technologies Limited,finmb_4069142,Asia/Kolkata,IST,19800000.0,in_market,False,7.850006,4.8382163,1608717600.0,170.1,171.5,163.05 - 171.5,163.05,1684205.0,162.25,0.0,0.0,,,NSE,INR,163.05,,,7.050003,0.04323829,163.05 - 171.5,-1.3999939,-0.00816323,163.05,171.5,,,,,2.0,4.867,,396264000.0,43.866,,,,,,,67404509184.0,,3.8777184,15.0,15.0,False,POSTPOST,,,34.94966,,,,,,
SUDARSCHEM.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUDARSHAN CHEMICAL,Sudarshan Chemical Industries Limited,finmb_878880,Asia/Kolkata,IST,19800000.0,in_market,False,14.899994,3.2790477,1608717592.0,469.3,473.8,455.1 - 473.8,455.1,115284.0,454.4,0.0,0.0,0.0,0.0,NSE,INR,455.1,267283.0,139638.0,179.19998,0.617718,290.1 - 538.0,-68.70001,-0.12769519,290.1,538.0,,0.0,0.0,1109821500000.0,2.0,15.119,17.7,69227200.0,93.99,467.81714,1.4828491,0.0031697196,441.55466,27.74533,0.06283555,32520192000.0,26.514122,4.9930844,15.0,15.0,False,POSTPOST,,,31.040411,,,,,,
SUNDARMFIN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUNDARAM FINANCE L,Sundaram Finance Limited,finmb_7985977,Asia/Kolkata,IST,19800000.0,in_market,False,-13.950073,-0.78314,1608717596.0,1767.35,1789.7,1748.0 - 1789.7,1748.0,59981.0,1781.3,0.0,0.0,0.0,0.0,NSE,INR,1779.0,88449.0,152754.0,785.3,0.79965377,982.05 - 1928.65,-161.30005,-0.083633654,982.05,1928.65,,3.0,0.0016841632,1025495100000.0,2.0,88.805,65.16,111104000.0,653.657,1727.15,40.19995,0.02327531,1440.1339,327.21606,0.22721225,196359651328.0,27.123234,2.703788,15.0,15.0,False,POSTPOST,,,19.901468,,,,,,
SUNDARMHLD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUNDARAM FINANCE H,Sundaram Finance Holdings Limited,finmb_32526728,Asia/Kolkata,IST,19800000.0,in_market,False,-1.0,-1.3468013,1608717599.0,73.25,79.5,72.8 - 79.5,72.8,313822.0,74.25,0.0,0.0,0.0,0.0,NSE,INR,74.5,219251.0,920593.0,38.2,1.0898716,35.05 - 87.45,-14.199997,-0.16237848,35.05,87.45,,0.5,0.0067340066,1522122300000.0,2.0,3.655,,151104000.0,117.154,59.185715,14.064285,0.23762973,54.87464,18.375359,0.33486065,10866930688.0,,0.6252454,15.0,15.0,False,POSTPOST,,,20.04104,,,,,,
SUNFLAG.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUNFLAG IRON & STE,Sunflag Iron and Steel Company Limited,finmb_881090,Asia/Kolkata,IST,19800000.0,in_market,False,3.4000015,6.373011,1608717599.0,56.75,57.5,53.8 - 57.5,53.8,382103.0,53.35,0.0,0.0,0.0,0.0,NSE,INR,53.9,585583.0,545984.0,36.7,1.8304241,20.05 - 63.05,-6.299999,-0.09992069,20.05,63.05,1495796340.0,0.5,0.009372071,1127965500000.0,2.0,4.467,,180219008.0,77.712,54.918056,1.8319435,0.03335776,45.316666,11.433334,0.25229865,10237075456.0,,0.7302605,15.0,15.0,False,POSTPOST,1517223540.0,1517313600.0,12.704276,,,,,,
SUNILHITEC.NS,en-US,US,NONE,,False,,,,,finmb_25601423,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
SUNTV.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUN TV NETWORK LTD,Sun TV Network Limited,finmb_23634250,Asia/Kolkata,IST,19800000.0,in_market,False,11.399994,2.39144,1608717601.0,488.1,490.0,471.2 - 490.0,471.2,2098268.0,476.7,488.1,0.0,0.0,0.0,NSE,INR,478.95,2754376.0,4698757.0,228.55002,0.8805626,259.55 - 517.5,-29.399994,-0.056811582,259.55,517.5,,20.0,0.041955106,1145850300000.0,2.0,31.009,39.74,394084992.0,160.23,447.34305,40.756958,0.091108955,431.74362,56.356384,0.13053206,192373882880.0,12.282335,3.046246,15.0,15.0,False,POSTPOST,,,15.740591,35.12,13.898065,,,,
SUPERHOUSE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUPERHOUSE LTD,Superhouse Limited,finmb_20360926,Asia/Kolkata,IST,19800000.0,in_market,False,4.800003,4.4158263,1608717579.0,113.5,114.0,105.7 - 114.0,105.7,21006.0,108.7,0.0,0.0,0.0,0.0,NSE,INR,112.35,45705.0,45255.0,63.45,1.2677323,50.05 - 131.9,-18.399994,-0.13949957,50.05,131.9,,0.8,0.007359706,1411703100000.0,2.0,21.421,,11025000.0,329.689,105.332855,8.167145,0.07753654,92.20857,21.291428,0.23090507,1250758656.0,,0.34426385,15.0,15.0,False,POSTPOST,,,5.298539,,,,,,
SUPREMEIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SUPREME INDUSTRIES,The Supreme Industries Limited,finmb_20375456,Asia/Kolkata,IST,19800000.0,in_market,False,21.549927,1.307919,1608717601.0,1669.2,1709.5,1648.0 - 1709.5,1648.0,129605.0,1647.65,0.0,0.0,0.0,0.0,NSE,INR,1660.0,104019.0,89834.0,895.89996,1.1585413,773.3 - 1775.0,-105.80005,-0.05960566,773.3,1775.0,,15.0,0.009103875,1025495100000.0,2.0,35.905,44.14,127027000.0,194.832,1601.9132,67.28674,0.04200399,1358.0436,311.15637,0.22912104,210377621504.0,37.81604,8.567381,15.0,15.0,False,POSTPOST,,,46.489346,,,,,,
SURANASOL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SURANA SOLAR LTD,Surana Solar Limited,finmb_42900778,Asia/Kolkata,IST,19800000.0,in_market,False,0.39999962,4.705878,1608717583.0,8.9,8.95,8.45 - 8.95,8.45,134939.0,8.5,0.0,0.0,0.0,0.0,NSE,INR,8.85,47634.0,127729.0,3.9499998,0.7979798,4.95 - 12.45,-3.5500002,-0.28514057,4.95,12.45,,0.5,0.05882353,1294371900000.0,2.0,0.058,,49206600.0,11.312,7.7,1.1999998,0.15584414,7.457857,1.4421425,0.19337223,446381248.0,,0.78677505,15.0,15.0,False,POSTPOST,,,153.44827,,,,,,
UFLEX.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UFLEX LTD,Uflex Limited,finmb_28579,Asia/Kolkata,IST,19800000.0,in_market,False,14.100006,3.9096096,1608717595.0,374.75,377.0,361.2 - 377.0,361.2,58614.0,360.65,0.0,374.75,0.0,0.0,NSE,INR,361.2,150330.0,130072.0,256.5,2.1691332,118.25 - 403.0,-28.25,-0.07009926,118.25,403.0,,2.0,0.005545543,1025495100000.0,2.0,83.563,56.46,72211504.0,707.511,356.78143,17.968567,0.050362956,306.86823,67.881775,0.22120823,27076511744.0,6.6374426,0.52967376,15.0,15.0,False,POSTPOST,,,4.48464,51.05,7.3408422,,,,
UFO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UFO MOVIEZ INDIA,UFO Moviez India Limited,finmb_31138435,Asia/Kolkata,IST,19800000.0,in_market,False,3.699997,4.5962696,1608717600.0,84.2,86.35,80.25 - 86.35,80.25,363386.0,80.5,0.0,0.0,0.0,0.0,NSE,INR,80.25,247341.0,877927.0,26.099998,0.44922546,58.1 - 143.0,-58.800003,-0.41118884,58.1,143.0,1549468740.0,0.0,0.0,1431575100000.0,2.0,-10.504,29.21,28350800.0,112.05,78.348526,5.851471,0.07468514,76.69784,7.502159,0.09781448,2387137280.0,2.8825746,0.7514502,15.0,15.0,False,POSTPOST,1565089140.0,1565438400.0,,24.8,3.3951614,,,,
UGARSUGAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UGAR SUGAR WORKS,The Ugar Sugar Works Limited,finmb_13190611,Asia/Kolkata,IST,19800000.0,in_market,False,0.8500004,5.4313126,1608717595.0,16.5,16.75,15.4 - 16.75,15.4,169550.0,15.65,0.0,0.0,0.0,0.0,NSE,INR,15.65,290747.0,635696.0,8.25,1.0,8.25 - 19.8,-3.2999992,-0.16666664,8.25,19.8,,0.1,0.0063897767,1282535100000.0,2.0,3.485,,112500000.0,3.292,14.860294,1.6397057,0.1103414,14.481654,2.0183458,0.1393726,1856249984.0,,5.012151,15.0,15.0,False,POSTPOST,,,4.7345767,,,,,,
UJAAS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UJAAS ENERGY LTD,Ujaas Energy Limited,finmb_118540921,Asia/Kolkata,IST,19800000.0,in_market,False,0.049999952,1.8181801,1608717598.0,2.8,2.85,2.7 - 2.85,2.7,6447924.0,2.75,0.0,0.0,0.0,0.0,NSE,INR,2.75,5643041.0,21400829.0,0.64999986,0.3023255,2.15 - 9.95,-7.1499996,-0.71859294,2.15,9.95,,0.05,0.018181818,1319082300000.0,4.0,0.597,,200290000.0,9.732,3.0328572,-0.23285723,-0.07677817,4.652143,-1.852143,-0.39812684,567159552.0,,0.28771064,15.0,15.0,False,POSTPOST,,,4.6901174,,,,,,
ULTRACEMCO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ULTRATECH CEMENT,UltraTech Cement Limited,finmb_13192517,Asia/Kolkata,IST,19800000.0,in_market,False,12.650391,0.2519346,1608717597.0,5033.95,5075.0,4980.25 - 5075.0,4980.25,449231.0,5021.3,0.0,0.0,0.0,0.0,NSE,INR,4999.6,776745.0,819687.0,2123.9502,0.7298798,2910.0 - 5259.0,-225.0498,-0.04279327,2910.0,5259.0,,13.0,0.002588971,1093319100000.0,2.0,207.516,137.04,288428992.0,1412.932,4902.5264,131.42383,0.026807368,4252.304,781.646,0.18381704,1451937234944.0,36.73344,3.562769,15.0,15.0,False,POSTPOST,,,24.25813,,,,,,
UNIPLY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UNIPLY INDUSTRIES,Uniply Industries Limited,finmb_22580598,Asia/Kolkata,IST,19800000.0,in_market,False,0.0,0.0,1608544761.0,3.85,3.85,3.85 - 3.85,3.85,263318.0,3.85,0.0,0.0,0.0,0.0,NSE,INR,3.85,109520.0,133877.0,0.54999995,0.16666666,3.3 - 14.9,-11.049999,-0.7416107,3.3,14.9,,0.24,0.062337663,1173411900000.0,4.0,0.667,,167647008.0,38.883,3.6308823,0.21911764,0.06034832,4.8464026,-0.99640274,-0.20559636,630352768.0,,0.09901499,15.0,15.0,False,POSTPOST,,,5.772114,,,,,,
UNITEDTEA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UNITED NILGIRI TEA,The United Nilgiri Tea Estates Company Limited,finmb_61165813,Asia/Kolkata,IST,19800000.0,in_market,False,5.850006,1.8571447,1608717545.0,320.85,323.85,315.35 - 323.85,315.35,643.0,315.0,0.0,0.0,0.0,0.0,NSE,INR,319.95,3392.0,1349.0,155.85,0.9445455,165.0 - 390.0,-69.149994,-0.17730768,165.0,390.0,,2.7,0.008571429,1262922300000.0,2.0,28.975,,4996570.0,321.782,324.83972,-3.9897156,-0.012282105,305.32516,15.524841,0.050846912,1603149568.0,,0.99710363,15.0,15.0,False,POSTPOST,,,11.073339,,,,,,
UPL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,UPL LIMITED,UPL Limited,finmb_20376936,Asia/Kolkata,IST,19800000.0,in_market,False,7.3000183,1.6417447,1608717600.0,451.95,452.7,438.3 - 452.7,438.3,3487382.0,444.65,0.0,451.95,0.0,0.0,NSE,INR,444.5,9168594.0,9048304.0,211.80002,0.8819489,240.15 - 614.9,-162.95001,-0.26500246,240.15,614.9,1564585140.0,6.0,0.01349376,1025495100000.0,2.0,30.588,47.28,764044992.0,249.237,436.2375,15.712524,0.036018282,463.37695,-11.426941,-0.02466014,345310134272.0,9.5590105,1.8133343,15.0,15.0,False,POSTPOST,1571929140.0,1572364800.0,14.775403,40.27,11.222995,,,,
USHERAGRO.NS,en-US,US,NONE,,False,,,,,finmb_29485029,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
VARDHACRLC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,VARDHMAN ACRYLICS,Vardhman Acrylics Limited,finmb_20991917,Asia/Kolkata,IST,19800000.0,in_market,False,0.6500015,2.0472488,1608717402.0,32.4,32.7,31.4 - 32.7,31.4,15098.0,31.75,0.0,0.0,0.0,0.0,NSE,INR,32.4,52854.0,60188.0,7.4000015,0.29600006,25.0 - 37.0,-4.5999985,-0.124324284,25.0,37.0,,2.5,0.07874016,1064893500000.0,2.0,2.973,,80363696.0,44.785,31.47647,0.9235306,0.029340347,30.498562,1.9014397,0.062345225,2603783936.0,,0.72345656,15.0,15.0,False,POSTPOST,,,10.898083,,,,,,
VARROC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,VARROC ENGINEERING,Varroc Engineering Limited,finmb_23378507,Asia/Kolkata,IST,19800000.0,in_market,False,17.799988,4.8740377,1608717596.0,383.0,387.9,367.1 - 387.9,367.1,145088.0,365.2,0.0,0.0,0.0,0.0,NSE,INR,369.5,247682.0,215087.0,263.0,2.1916666,120.0 - 524.0,-141.0,-0.26908398,120.0,524.0,1605051000.0,0.0,0.0,1530848700000.0,2.0,-33.871,45.62,134812000.0,194.943,356.90973,26.090271,0.07310048,279.3046,103.695404,0.3712628,51482480640.0,8.395441,1.964677,15.0,15.0,False,POSTPOST,1605051000.0,1605051000.0,,,,,,,
VEDL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,VEDANTA LIMITED,Vedanta Limited,finmb_878252,Asia/Kolkata,IST,19800000.0,in_market,False,11.349991,8.159591,1608717599.0,150.45,151.2,137.75 - 151.2,137.75,73242119.0,139.1,0.0,0.0,0.0,0.0,NSE,INR,139.1,38039080.0,28110961.0,90.25,1.4991695,60.2 - 166.1,-15.650009,-0.0942204,60.2,166.1,1604660340.0,13.4,0.09633356,820467900000.0,2.0,-22.446,31.82,3717199872.0,151.615,120.775,29.674995,0.24570478,117.54291,32.90709,0.2799581,559854518272.0,4.7281585,0.992316,15.0,15.0,False,POSTPOST,1611917940.0,1612267200.0,,,,,,,
VENKEYS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,VENKY'S (INDIA),Venky's (India) Limited,finmb_12704330,Asia/Kolkata,IST,19800000.0,in_market,False,52.5,3.3287895,1608717599.0,1629.65,1645.65,1579.95 - 1645.65,1579.95,55825.0,1577.15,0.0,0.0,0.0,0.0,NSE,INR,1584.0,131974.0,65531.0,1049.55,1.8092571,580.1 - 1854.0,-224.34998,-0.12100862,580.1,1854.0,1495450740.0,5.0,0.0031702754,1025495100000.0,2.0,-13.667,54.1,14087300.0,652.831,1627.5347,2.1153564,0.0012997305,1374.5592,255.09082,0.18558009,22950199296.0,30.122921,2.4962816,15.0,15.0,False,POSTPOST,1518001140.0,1518436800.0,,,,,,,
VETO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,VETO SWITCHGEARS A,Veto Switchgears and Cables Limited,finmb_224523177,Asia/Kolkata,IST,19800000.0,in_market,False,7.5999985,9.960679,1608717585.0,83.9,83.9,74.5 - 83.9,74.5,871987.0,76.3,0.0,0.0,0.0,0.0,NSE,INR,78.0,98705.0,46936.0,57.600002,2.1901143,26.3 - 88.7,-4.7999954,-0.054114945,26.3,88.7,1605265140.0,2.0,0.026212318,1430279100000.0,2.0,5.062,17.47,19115000.0,94.809,65.29714,18.60286,0.28489545,49.29393,34.60607,0.7020351,1603748480.0,4.802519,0.8849371,15.0,15.0,False,POSTPOST,1605265140.0,1605265140.0,16.574478,,,,,,
